location_id,ihme_loc_id,location_name,year_id,indicator,val
33,ARM,Armenia,1995,Diphtheria,0.06199106556522378
33,ARM,Armenia,1995,Discontinued breastfeeding,61.25349429538777
33,ARM,Armenia,1995,Encephalitis,3.202945046392078
33,ARM,Armenia,1995,HIV/AIDS,0.0033276494285971324
33,ARM,Armenia,1995,Household air pollution from solid fuels,27.109562730983317
33,ARM,Armenia,1995,Low birth weight for gestation,20.290213468645433
33,ARM,Armenia,1995,Lower respiratory infections,13.178195012883501
33,ARM,Armenia,1995,Malaria,0.000544038028592256
33,ARM,Armenia,1995,Measles,0.000531771415174666
33,ARM,Armenia,1995,Meningitis,0.3595514696850077
33,ARM,Armenia,1995,Neonatal preterm birth,19.174111813294637
33,ARM,Armenia,1995,Non-exclusive breastfeeding,38.8860906482804
33,ARM,Armenia,1995,Short gestation for birth weight,20.90995786304636
33,ARM,Armenia,1995,Socio-Demographic Index,56.25590572085179
33,ARM,Armenia,1995,Sudden infant death syndrome,1.800931410466271
33,ARM,Armenia,1995,Tetanus,0.0032601956720665908
33,ARM,Armenia,1995,Tuberculosis,0.34810806419704365
33,ARM,Armenia,1995,U5MR,8.948981100751299
33,ARM,Armenia,1995,Unsafe sanitation,35.8372855616726
33,ARM,Armenia,1995,Unsafe water source,22.71356091038138
33,ARM,Armenia,1995,Vitamin A deficiency,1.2943308211537754
33,ARM,Armenia,1995,Whooping cough,0.012686295453339966
33,ARM,Armenia,1995,log_LDI,33.00072812401309
33,ARM,Armenia,2000,Ambient particulate matter pollution,21.08170521806301
33,ARM,Armenia,2000,Antenatal Care (4+ visits),91.49470718750025
33,ARM,Armenia,2000,Child stunting,22.89581453214246
33,ARM,Armenia,2000,Child underweight,4.631832709764456
33,ARM,Armenia,2000,Child wasting,6.580389660462785
33,ARM,Armenia,2000,Congenital birth defects,23.88116500729378
33,ARM,Armenia,2000,DTP3 coverage,96.99614879060526
33,ARM,Armenia,2000,Diarrheal diseases,2.416983206450856
33,ARM,Armenia,2000,Diphtheria,0.037560638671043485
33,ARM,Armenia,2000,Discontinued breastfeeding,60.84657819536255
33,ARM,Armenia,2000,Encephalitis,3.6037909616000054
33,ARM,Armenia,2000,HIV/AIDS,0.004127714358395636
33,ARM,Armenia,2000,Household air pollution from solid fuels,16.726910264334077
33,ARM,Armenia,2000,Low birth weight for gestation,16.461383160178713
33,ARM,Armenia,2000,Lower respiratory infections,8.892426490709116
33,ARM,Armenia,2000,Malaria,0.00031493899081396203
33,ARM,Armenia,2000,Measles,0.00015707449435690198
33,ARM,Armenia,2000,Meningitis,0.42241880495211964
33,ARM,Armenia,2000,Neonatal preterm birth,16.997654179307396
33,ARM,Armenia,2000,Non-exclusive breastfeeding,37.621906743278444
33,ARM,Armenia,2000,Short gestation for birth weight,23.263676945804992
33,ARM,Armenia,2000,Socio-Demographic Index,58.53345030330968
33,ARM,Armenia,2000,Sudden infant death syndrome,1.7404434842580352
33,ARM,Armenia,2000,Tetanus,0.0018570490332726292
33,ARM,Armenia,2000,Tuberculosis,0.3281821446341008
33,ARM,Armenia,2000,U5MR,7.106095166947289
33,ARM,Armenia,2000,Unsafe sanitation,33.4784530467203
33,ARM,Armenia,2000,Unsafe water source,22.229777974769327
33,ARM,Armenia,2000,Vitamin A deficiency,0.9086172085137093
33,ARM,Armenia,2000,Whooping cough,0.0028433224996352088
33,ARM,Armenia,2000,log_LDI,30.56555701684885
33,ARM,Armenia,2005,Ambient particulate matter pollution,24.0241719904303
33,ARM,Armenia,2005,Antenatal Care (4+ visits),95.18942029125783
33,ARM,Armenia,2005,Child stunting,22.169668269968387
33,ARM,Armenia,2005,Child underweight,5.618336542019137
33,ARM,Armenia,2005,Child wasting,10.303618668914345
33,ARM,Armenia,2005,Congenital birth defects,24.234034942074707
33,ARM,Armenia,2005,DTP3 coverage,95.91394506530027
33,ARM,Armenia,2005,Diarrheal diseases,1.0073841433713964
33,ARM,Armenia,2005,Diphtheria,0.031858744255279646
33,ARM,Armenia,2005,Discontinued breastfeeding,71.40811686270405
33,ARM,Armenia,2005,Encephalitis,4.123278802175666
33,ARM,Armenia,2005,HIV/AIDS,0.026965383181440924
33,ARM,Armenia,2005,Household air pollution from solid fuels,14.531247471757164
33,ARM,Armenia,2005,Low birth weight for gestation,14.25968319313882
33,ARM,Armenia,2005,Lower respiratory infections,6.979709439579118
33,ARM,Armenia,2005,Malaria,0.00018259074193140612
33,ARM,Armenia,2005,Measles,0.00022609575447864237
33,ARM,Armenia,2005,Meningitis,0.25872158930742956
33,ARM,Armenia,2005,Neonatal preterm birth,15.658683834634921
33,ARM,Armenia,2005,Non-exclusive breastfeeding,39.7482733906129
33,ARM,Armenia,2005,Short gestation for birth weight,26.29894363973709
33,ARM,Armenia,2005,Socio-Demographic Index,63.483986002329054
33,ARM,Armenia,2005,Sudden infant death syndrome,1.7761328690274807
33,ARM,Armenia,2005,Tetanus,0.0013475584464724877
33,ARM,Armenia,2005,Tuberculosis,0.29247577187580903
33,ARM,Armenia,2005,U5MR,5.985828002845509
33,ARM,Armenia,2005,Unsafe sanitation,28.142290615112614
33,ARM,Armenia,2005,Unsafe water source,17.8645879835586
33,ARM,Armenia,2005,Vitamin A deficiency,0.28627181401611274
33,ARM,Armenia,2005,Whooping cough,0.011992723308839447
33,ARM,Armenia,2005,log_LDI,36.19274182189609
33,ARM,Armenia,2010,Ambient particulate matter pollution,28.693177163318033
33,ARM,Armenia,2010,Antenatal Care (4+ visits),98.27641424572205
33,ARM,Armenia,2010,Child stunting,27.427502240248476
33,ARM,Armenia,2010,Child underweight,6.260482276617791
33,ARM,Armenia,2010,Child wasting,10.543747885418588
33,ARM,Armenia,2010,Congenital birth defects,18.66780610586333
33,ARM,Armenia,2010,DTP3 coverage,93.95632555680073
33,ARM,Armenia,2010,Diarrheal diseases,0.38165980299722724
33,ARM,Armenia,2010,Diphtheria,0.019276602836854825
33,ARM,Armenia,2010,Discontinued breastfeeding,74.37470917472314
33,ARM,Armenia,2010,Encephalitis,4.183230119832405
33,ARM,Armenia,2010,HIV/AIDS,0.12942517078828497
33,ARM,Armenia,2010,Household air pollution from solid fuels,9.736552693232138
33,ARM,Armenia,2010,Low birth weight for gestation,11.556609956978745
33,ARM,Armenia,2010,Lower respiratory infections,5.278869323175025
33,ARM,Armenia,2010,Malaria,0.00010023855975020585
33,ARM,Armenia,2010,Measles,0.0003239964544268616
33,ARM,Armenia,2010,Meningitis,0.12298072893397226
33,ARM,Armenia,2010,Neonatal preterm birth,10.061260247414165
33,ARM,Armenia,2010,Non-exclusive breastfeeding,42.266077762885494
33,ARM,Armenia,2010,Short gestation for birth weight,29.597932613456578
33,ARM,Armenia,2010,Socio-Demographic Index,68.67229690219067
33,ARM,Armenia,2010,Sudden infant death syndrome,1.3682254869503623
33,ARM,Armenia,2010,Tetanus,0.0005252036370351068
33,ARM,Armenia,2010,Tuberculosis,0.1781064607402465
33,ARM,Armenia,2010,U5MR,4.08825278231536
33,ARM,Armenia,2010,Unsafe sanitation,24.95463557400924
33,ARM,Armenia,2010,Unsafe water source,14.493833644911483
33,ARM,Armenia,2010,Vitamin A deficiency,0.11011591856909327
33,ARM,Armenia,2010,Whooping cough,0.019400469374637054
33,ARM,Armenia,2010,log_LDI,42.815891806901384
33,ARM,Armenia,2016,Ambient particulate matter pollution,30.059732564476928
33,ARM,Armenia,2016,Antenatal Care (4+ visits),99.18220632341348
33,ARM,Armenia,2016,Child stunting,21.527532195623973
33,ARM,Armenia,2016,Child underweight,5.268326928948846
33,ARM,Armenia,2016,Child wasting,9.048614616333916
33,ARM,Armenia,2016,Congenital birth defects,13.012984264322188
33,ARM,Armenia,2016,DTP3 coverage,93.11144085037255
33,ARM,Armenia,2016,Diarrheal diseases,0.2147768183299184
33,ARM,Armenia,2016,Diphtheria,0.011525835890434436
33,ARM,Armenia,2016,Discontinued breastfeeding,76.095179732108
33,ARM,Armenia,2016,Encephalitis,4.356249551521218
33,ARM,Armenia,2016,HIV/AIDS,0.16160946001756837
33,ARM,Armenia,2016,Household air pollution from solid fuels,7.6495435637877325
33,ARM,Armenia,2016,Low birth weight for gestation,10.278343979950467
33,ARM,Armenia,2016,Lower respiratory infections,3.738290626166057
33,ARM,Armenia,2016,Malaria,0.0
33,ARM,Armenia,2016,Measles,0.0006639708109022415
33,ARM,Armenia,2016,Meningitis,0.06761501509264661
33,ARM,Armenia,2016,Neonatal preterm birth,6.106131410691181
33,ARM,Armenia,2016,Non-exclusive breastfeeding,43.913391995909414
33,ARM,Armenia,2016,Short gestation for birth weight,31.040942122022784
33,ARM,Armenia,2016,Socio-Demographic Index,71.68076739725508
33,ARM,Armenia,2016,Sudden infant death syndrome,1.0724592164277669
33,ARM,Armenia,2016,Tetanus,0.00010682876066969124
33,ARM,Armenia,2016,Tuberculosis,0.08803828707190048
33,ARM,Armenia,2016,U5MR,2.6665478655239676
33,ARM,Armenia,2016,Unsafe sanitation,22.997238475986777
33,ARM,Armenia,2016,Unsafe water source,12.394402061717399
33,ARM,Armenia,2016,Vitamin A deficiency,0.1472634961229342
33,ARM,Armenia,2016,Whooping cough,0.01102596900320564
33,ARM,Armenia,2016,log_LDI,46.327436493468944
34,AZE,Azerbaijan,1990,Ambient particulate matter pollution,29.982827055144917
34,AZE,Azerbaijan,1990,Antenatal Care (4+ visits),54.68632380451276
34,AZE,Azerbaijan,1990,Child stunting,33.17804013345481
34,AZE,Azerbaijan,1990,Child underweight,14.130614498035934
34,AZE,Azerbaijan,1990,Child wasting,14.54241230286356
34,AZE,Azerbaijan,1990,Congenital birth defects,23.594546098670627
34,AZE,Azerbaijan,1990,DTP3 coverage,27.118440291204372
34,AZE,Azerbaijan,1990,Diarrheal diseases,9.162102350699707
34,AZE,Azerbaijan,1990,Diphtheria,6.082520204305266
34,AZE,Azerbaijan,1990,Discontinued breastfeeding,83.12613449482559
34,AZE,Azerbaijan,1990,Encephalitis,30.44862473552084
34,AZE,Azerbaijan,1990,HIV/AIDS,0.0148268116818442
34,AZE,Azerbaijan,1990,Household air pollution from solid fuels,27.8470598934453
34,AZE,Azerbaijan,1990,Low birth weight for gestation,20.680930895624105
34,AZE,Azerbaijan,1990,Lower respiratory infections,54.983738558411666
34,AZE,Azerbaijan,1990,Malaria,0.001053873570901154
34,AZE,Azerbaijan,1990,Measles,0.10252171602086557
34,AZE,Azerbaijan,1990,Meningitis,1.8149072833107214
34,AZE,Azerbaijan,1990,Neonatal preterm birth,25.02148389240012
34,AZE,Azerbaijan,1990,Non-exclusive breastfeeding,56.8651479260083
34,AZE,Azerbaijan,1990,Short gestation for birth weight,23.75062109663267
34,AZE,Azerbaijan,1990,Socio-Demographic Index,61.463648424820505
34,AZE,Azerbaijan,1990,Sudden infant death syndrome,3.4117308199430783
34,AZE,Azerbaijan,1990,Tetanus,0.017583542044047062
34,AZE,Azerbaijan,1990,Tuberculosis,0.8198757588804633
34,AZE,Azerbaijan,1990,U5MR,21.284996029560418
34,AZE,Azerbaijan,1990,Unsafe sanitation,66.56187784599399
34,AZE,Azerbaijan,1990,Unsafe water source,27.920965749210662
34,AZE,Azerbaijan,1990,Vitamin A deficiency,18.24688841215061
34,AZE,Azerbaijan,1990,Whooping cough,13.124948236671544
34,AZE,Azerbaijan,1990,log_LDI,47.005165786677665
34,AZE,Azerbaijan,1995,Ambient particulate matter pollution,26.157607890547684
34,AZE,Azerbaijan,1995,Antenatal Care (4+ visits),51.9827924736568
34,AZE,Azerbaijan,1995,Child stunting,34.92841965709714
34,AZE,Azerbaijan,1995,Child underweight,13.955119165337123
34,AZE,Azerbaijan,1995,Child wasting,13.073450899329941
34,AZE,Azerbaijan,1995,Congenital birth defects,17.479127856501826
34,AZE,Azerbaijan,1995,DTP3 coverage,29.926953943178734
34,AZE,Azerbaijan,1995,Diarrheal diseases,7.83622176141633
34,AZE,Azerbaijan,1995,Diphtheria,4.782092871713167
34,AZE,Azerbaijan,1995,Discontinued breastfeeding,74.39835827168851
34,AZE,Azerbaijan,1995,Encephalitis,28.61141986868751
34,AZE,Azerbaijan,1995,HIV/AIDS,0.02291988015900533
34,AZE,Azerbaijan,1995,Household air pollution from solid fuels,24.428343981726027
34,AZE,Azerbaijan,1995,Low birth weight for gestation,19.90205687104224
34,AZE,Azerbaijan,1995,Lower respiratory infections,49.476890801777785
34,AZE,Azerbaijan,1995,Malaria,0.0007578777107245324
34,AZE,Azerbaijan,1995,Measles,0.027184030912179295
34,AZE,Azerbaijan,1995,Meningitis,2.013618587015957
34,AZE,Azerbaijan,1995,Neonatal preterm birth,22.15961212373604
34,AZE,Azerbaijan,1995,Non-exclusive breastfeeding,53.93779215429689
34,AZE,Azerbaijan,1995,Short gestation for birth weight,24.20300779955973
34,AZE,Azerbaijan,1995,Socio-Demographic Index,61.63964534989036
34,AZE,Azerbaijan,1995,Sudden infant death syndrome,3.103448191533726
34,AZE,Azerbaijan,1995,Tetanus,0.016121920307630953
34,AZE,Azerbaijan,1995,Tuberculosis,1.0215121447821693
34,AZE,Azerbaijan,1995,U5MR,18.960990137125226
34,AZE,Azerbaijan,1995,Unsafe sanitation,65.52858853135945
34,AZE,Azerbaijan,1995,Unsafe water source,27.17167994872611
34,AZE,Azerbaijan,1995,Vitamin A deficiency,16.691941263062905
34,AZE,Azerbaijan,1995,Whooping cough,16.4041615193719
34,AZE,Azerbaijan,1995,log_LDI,42.35221960191263
34,AZE,Azerbaijan,2000,Ambient particulate matter pollution,26.990255395563047
34,AZE,Azerbaijan,2000,Antenatal Care (4+ visits),57.14463573045329
34,AZE,Azerbaijan,2000,Child stunting,30.548202720372657
34,AZE,Azerbaijan,2000,Child underweight,13.704399189500757
34,AZE,Azerbaijan,2000,Child wasting,12.08644398328248
34,AZE,Azerbaijan,2000,Congenital birth defects,15.977788439416141
34,AZE,Azerbaijan,2000,DTP3 coverage,33.547082099502
34,AZE,Azerbaijan,2000,Diarrheal diseases,5.3421886715078015
34,AZE,Azerbaijan,2000,Diphtheria,2.79409049738833
34,AZE,Azerbaijan,2000,Discontinued breastfeeding,67.06803378184394
34,AZE,Azerbaijan,2000,Encephalitis,26.422020449460682
34,AZE,Azerbaijan,2000,HIV/AIDS,0.03628576089386059
34,AZE,Azerbaijan,2000,Household air pollution from solid fuels,16.366066608639372
34,AZE,Azerbaijan,2000,Low birth weight for gestation,19.12302162602917
34,AZE,Azerbaijan,2000,Lower respiratory infections,37.01521276981809
34,AZE,Azerbaijan,2000,Malaria,0.00045336877370303653
34,AZE,Azerbaijan,2000,Measles,0.013105795204326068
34,AZE,Azerbaijan,2000,Meningitis,1.8536914562495157
34,AZE,Azerbaijan,2000,Neonatal preterm birth,22.56825157341784
34,AZE,Azerbaijan,2000,Non-exclusive breastfeeding,51.71175535393241
34,AZE,Azerbaijan,2000,Short gestation for birth weight,23.738821911854483
34,AZE,Azerbaijan,2000,Socio-Demographic Index,60.12978261184478
34,AZE,Azerbaijan,2000,Sudden infant death syndrome,3.0742389958846545
34,AZE,Azerbaijan,2000,Tetanus,0.011917628515385397
34,AZE,Azerbaijan,2000,Tuberculosis,1.0672075277751722
34,AZE,Azerbaijan,2000,U5MR,15.83249993577221
34,AZE,Azerbaijan,2000,Unsafe sanitation,65.83169143783442
34,AZE,Azerbaijan,2000,Unsafe water source,29.580610869789048
34,AZE,Azerbaijan,2000,Vitamin A deficiency,7.571381686894026
34,AZE,Azerbaijan,2000,Whooping cough,19.797542010492197
34,AZE,Azerbaijan,2000,log_LDI,35.72267374497747
34,AZE,Azerbaijan,2005,Ambient particulate matter pollution,24.218133679235756
34,AZE,Azerbaijan,2005,Antenatal Care (4+ visits),75.14586191100993
34,AZE,Azerbaijan,2005,Child stunting,37.03916302104738
34,AZE,Azerbaijan,2005,Child underweight,10.291776354910844
34,AZE,Azerbaijan,2005,Child wasting,12.2297617892043
34,AZE,Azerbaijan,2005,Congenital birth defects,21.24616556140875
34,AZE,Azerbaijan,2005,DTP3 coverage,41.04235627790566
34,AZE,Azerbaijan,2005,Diarrheal diseases,3.4841368361636587
34,AZE,Azerbaijan,2005,Diphtheria,1.5504807757976615
34,AZE,Azerbaijan,2005,Discontinued breastfeeding,77.69694671623417
34,AZE,Azerbaijan,2005,Encephalitis,28.04453015536097
34,AZE,Azerbaijan,2005,HIV/AIDS,0.05269367841258468
34,AZE,Azerbaijan,2005,Household air pollution from solid fuels,10.36264751573507
34,AZE,Azerbaijan,2005,Low birth weight for gestation,17.67447635184901
34,AZE,Azerbaijan,2005,Lower respiratory infections,30.92516393764808
34,AZE,Azerbaijan,2005,Malaria,0.0002799499031989139
34,AZE,Azerbaijan,2005,Measles,0.06850511823089332
34,AZE,Azerbaijan,2005,Meningitis,1.6220087668446994
34,AZE,Azerbaijan,2005,Neonatal preterm birth,26.142350344056055
34,AZE,Azerbaijan,2005,Non-exclusive breastfeeding,55.62121797870769
34,AZE,Azerbaijan,2005,Short gestation for birth weight,24.949167261932693
34,AZE,Azerbaijan,2005,Socio-Demographic Index,61.81918560196734
34,AZE,Azerbaijan,2005,Sudden infant death syndrome,3.5432010113642596
34,AZE,Azerbaijan,2005,Tetanus,0.010569416586944033
34,AZE,Azerbaijan,2005,Tuberculosis,0.755987954862684
34,AZE,Azerbaijan,2005,U5MR,15.09897137953145
34,AZE,Azerbaijan,2005,Unsafe sanitation,54.74537928615894
34,AZE,Azerbaijan,2005,Unsafe water source,28.331853315906443
34,AZE,Azerbaijan,2005,Vitamin A deficiency,3.154578248625738
34,AZE,Azerbaijan,2005,Whooping cough,14.33635760443052
34,AZE,Azerbaijan,2005,log_LDI,39.44858652937218
34,AZE,Azerbaijan,2010,Ambient particulate matter pollution,29.49988237927952
34,AZE,Azerbaijan,2010,Antenatal Care (4+ visits),87.3088516861368
34,AZE,Azerbaijan,2010,Child stunting,23.009699759380776
34,AZE,Azerbaijan,2010,Child underweight,7.291723992995797
34,AZE,Azerbaijan,2010,Child wasting,13.58430938763073
34,AZE,Azerbaijan,2010,Congenital birth defects,18.437646055997423
34,AZE,Azerbaijan,2010,DTP3 coverage,71.94781050994712
34,AZE,Azerbaijan,2010,Diarrheal diseases,1.725900535374734
34,AZE,Azerbaijan,2010,Diphtheria,0.2494272544644
34,AZE,Azerbaijan,2010,Discontinued breastfeeding,88.64796068397793
34,AZE,Azerbaijan,2010,Encephalitis,24.928338949409426
34,AZE,Azerbaijan,2010,HIV/AIDS,0.01929110165199594
34,AZE,Azerbaijan,2010,Household air pollution from solid fuels,8.017749580575462
34,AZE,Azerbaijan,2010,Low birth weight for gestation,14.478529357176326
34,AZE,Azerbaijan,2010,Lower respiratory infections,20.4103931215541
34,AZE,Azerbaijan,2010,Malaria,0.0001373764423460333
34,AZE,Azerbaijan,2010,Measles,4.0550168102890775e-05
34,AZE,Azerbaijan,2010,Meningitis,1.1533503941456802
34,AZE,Azerbaijan,2010,Neonatal preterm birth,19.94489084838845
34,AZE,Azerbaijan,2010,Non-exclusive breastfeeding,60.24996175931251
34,AZE,Azerbaijan,2010,Short gestation for birth weight,29.728290717424
34,AZE,Azerbaijan,2010,Socio-Demographic Index,67.6292669327712
34,AZE,Azerbaijan,2010,Sudden infant death syndrome,2.938253951903712
34,AZE,Azerbaijan,2010,Tetanus,0.005965204024596331
34,AZE,Azerbaijan,2010,Tuberculosis,0.39117379221495663
34,AZE,Azerbaijan,2010,U5MR,10.800360967549091
34,AZE,Azerbaijan,2010,Unsafe sanitation,41.3908245775929
34,AZE,Azerbaijan,2010,Unsafe water source,22.339278399646492
34,AZE,Azerbaijan,2010,Vitamin A deficiency,2.2111433018653206
34,AZE,Azerbaijan,2010,Whooping cough,5.685749737354411
34,AZE,Azerbaijan,2010,log_LDI,51.351376642288116
34,AZE,Azerbaijan,2016,Ambient particulate matter pollution,35.95235384783687
34,AZE,Azerbaijan,2016,Antenatal Care (4+ visits),91.80968788996402
34,AZE,Azerbaijan,2016,Child stunting,18.04076515391481
34,AZE,Azerbaijan,2016,Child underweight,5.79744024103876
34,AZE,Azerbaijan,2016,Child wasting,13.21866036037545
34,AZE,Azerbaijan,2016,Congenital birth defects,13.966975727275607
34,AZE,Azerbaijan,2016,DTP3 coverage,80.30793650875455
34,AZE,Azerbaijan,2016,Diarrheal diseases,1.0809233530249462
34,AZE,Azerbaijan,2016,Diphtheria,0.05815737781870751
34,AZE,Azerbaijan,2016,Discontinued breastfeeding,87.27495458501696
34,AZE,Azerbaijan,2016,Encephalitis,19.84375177234364
34,AZE,Azerbaijan,2016,HIV/AIDS,0.009039645330416665
34,AZE,Azerbaijan,2016,Household air pollution from solid fuels,7.242714660175014
34,AZE,Azerbaijan,2016,Low birth weight for gestation,12.204981407020812
34,AZE,Azerbaijan,2016,Lower respiratory infections,12.578117732174304
34,AZE,Azerbaijan,2016,Malaria,6.693225179567055e-05
34,AZE,Azerbaijan,2016,Measles,0.000442261223570103
34,AZE,Azerbaijan,2016,Meningitis,0.7647698039284178
34,AZE,Azerbaijan,2016,Neonatal preterm birth,13.489527458406764
34,AZE,Azerbaijan,2016,Non-exclusive breastfeeding,60.539422052282596
34,AZE,Azerbaijan,2016,Short gestation for birth weight,31.975592233316885
34,AZE,Azerbaijan,2016,Socio-Demographic Index,71.57745076602959
34,AZE,Azerbaijan,2016,Sudden infant death syndrome,2.196697380485171
34,AZE,Azerbaijan,2016,Tetanus,0.00439379285602097
34,AZE,Azerbaijan,2016,Tuberculosis,0.20158938049161726
34,AZE,Azerbaijan,2016,U5MR,7.276553704171951
34,AZE,Azerbaijan,2016,Unsafe sanitation,36.81708683122869
34,AZE,Azerbaijan,2016,Unsafe water source,18.639171104128636
34,AZE,Azerbaijan,2016,Vitamin A deficiency,1.8142161081293957
34,AZE,Azerbaijan,2016,Whooping cough,2.4203887915909443
34,AZE,Azerbaijan,2016,log_LDI,56.62652118760004
35,GEO,Georgia,1990,Ambient particulate matter pollution,21.865742758132722
35,GEO,Georgia,1990,Antenatal Care (4+ visits),89.41601821385967
35,GEO,Georgia,1990,Child stunting,16.02958944309993
35,GEO,Georgia,1990,Child underweight,2.6315291428928793
35,GEO,Georgia,1990,Child wasting,6.382257919549975
35,GEO,Georgia,1990,Congenital birth defects,8.144904548236626
35,GEO,Georgia,1990,DTP3 coverage,49.02383029732492
35,GEO,Georgia,1990,Diarrheal diseases,2.0240264324801864
35,GEO,Georgia,1990,Diphtheria,0.7821048865679321
35,GEO,Georgia,1990,Discontinued breastfeeding,79.30635908550899
35,GEO,Georgia,1990,Encephalitis,6.717775185043023
35,GEO,Georgia,1990,HIV/AIDS,0.0033399737084045334
35,GEO,Georgia,1990,Household air pollution from solid fuels,28.37253369673951
35,GEO,Georgia,1990,Low birth weight for gestation,21.48115349945856
35,GEO,Georgia,1990,Lower respiratory infections,20.456749290930755
35,GEO,Georgia,1990,Malaria,0.0006980816813125058
35,GEO,Georgia,1990,Measles,0.0002499675756322128
35,GEO,Georgia,1990,Meningitis,1.3444972789530973
35,GEO,Georgia,1990,Neonatal preterm birth,21.766614870256596
35,GEO,Georgia,1990,Non-exclusive breastfeeding,67.8972605224956
35,GEO,Georgia,1990,Short gestation for birth weight,15.968777120151287
35,GEO,Georgia,1990,Socio-Demographic Index,66.48885956221577
35,GEO,Georgia,1990,Sudden infant death syndrome,0.5155892829945371
35,GEO,Georgia,1990,Tetanus,0.005564430461112512
35,GEO,Georgia,1990,Tuberculosis,0.49296909164993585
35,GEO,Georgia,1990,U5MR,10.547305217183947
35,GEO,Georgia,1990,Unsafe sanitation,37.35257161965732
35,GEO,Georgia,1990,Unsafe water source,29.04878428645305
35,GEO,Georgia,1990,Vitamin A deficiency,11.31827976029113
35,GEO,Georgia,1990,Whooping cough,0.09231305561083038
35,GEO,Georgia,1990,log_LDI,47.43587805648878
35,GEO,Georgia,1995,Ambient particulate matter pollution,17.870338174886612
35,GEO,Georgia,1995,Antenatal Care (4+ visits),87.45843634952833
35,GEO,Georgia,1995,Child stunting,17.897334821934272
35,GEO,Georgia,1995,Child underweight,2.774766792340111
35,GEO,Georgia,1995,Child wasting,6.263040933622757
35,GEO,Georgia,1995,Congenital birth defects,7.68639566521406
35,GEO,Georgia,1995,DTP3 coverage,62.480496990298896
35,GEO,Georgia,1995,Diarrheal diseases,2.005248931912202
35,GEO,Georgia,1995,Diphtheria,0.3745451291732471
35,GEO,Georgia,1995,Discontinued breastfeeding,68.9622958079911
35,GEO,Georgia,1995,Encephalitis,7.33937712683683
35,GEO,Georgia,1995,HIV/AIDS,0.0034453172019279065
35,GEO,Georgia,1995,Household air pollution from solid fuels,27.177813810015433
35,GEO,Georgia,1995,Low birth weight for gestation,21.32018935733589
35,GEO,Georgia,1995,Lower respiratory infections,15.253245923211647
35,GEO,Georgia,1995,Malaria,0.000631046892457371
35,GEO,Georgia,1995,Measles,0.00022865642186642782
35,GEO,Georgia,1995,Meningitis,1.3061803061752226
35,GEO,Georgia,1995,Neonatal preterm birth,18.516307492939237
35,GEO,Georgia,1995,Non-exclusive breastfeeding,63.507413100189446
35,GEO,Georgia,1995,Short gestation for birth weight,14.68473457942795
35,GEO,Georgia,1995,Socio-Demographic Index,65.4278582720382
35,GEO,Georgia,1995,Sudden infant death syndrome,0.44771646898468453
35,GEO,Georgia,1995,Tetanus,0.0033280504772364573
